"","cost","effect","strategy"
"1342",784.491270314902,0.29861936541776,"A"
"1343",27409.6993263811,1.96142597051131,"A"
"1344",28963.9477268793,-0.167779596181547,"A"
"1345",42253.4469864331,1.48668417415442,"A"
"1346",34495.5465290695,1.02757039193826,"A"
"1347",27935.6058337726,0.2436149499142,"A"
"1348",2288.58084883541,1.56637500922723,"A"
"1349",24928.4803168848,0.876561440180631,"A"
"1350",9596.97943180799,-0.127845600610132,"A"
"1351",19664.6413533017,0.0414793359495832,"A"
"1352",30205.7641674764,-0.736562623926924,"A"
"1353",23684.518947266,-1.28469544178512,"A"
"1354",22386.5217762068,0.760520870594291,"A"
"1355",37386.0388877802,-1.65961342122497,"A"
"1356",43991.9864758849,-0.362205497865142,"A"
"1357",3559.66622009873,0.0199024660343213,"A"
"1358",793.405342847109,0.870160369456208,"A"
"1359",33771.9344184734,-0.927176290043904,"A"
"1360",48277.9392856173,-1.70267715723162,"A"
"1361",19134.1264522634,-0.420268238501103,"A"
"1362",853.548618033528,0.174978213986219,"A"
"1363",5561.39471009374,0.0825909826921767,"A"
"1364",23487.3917186633,-2.95780425760565,"A"
"1365",10855.4027392529,0.0607628052433744,"A"
"1366",40733.9751720428,-0.303771528956911,"A"
"1367",2854.71932729706,1.11096300141652,"A"
"1368",34774.1997684352,-1.18978628354394,"A"
"1369",44505.4156240076,-0.141629618209445,"A"
"1370",19703.9117454551,2.01895535336114,"A"
"1371",11491.1241573282,-1.36250779328014,"A"
"1372",29064.5500412211,0.0533348491730993,"A"
"1373",16140.8634157851,0.659958739512953,"A"
"1374",37816.7425747961,-1.38098307519881,"A"
"1375",46680.8401863091,-0.0467487011340771,"A"
"1376",3853.7984713912,-1.37641261071308,"A"
"1377",28100.884531159,1.17009541589195,"A"
"1378",7294.83834002167,0.452302704686054,"A"
"1379",44198.5260811634,-1.4200950120256,"A"
"1380",44912.0769975707,1.97097319100433,"A"
"1381",10302.6095661335,0.955820278575674,"A"
"1382",33306.0764707625,-0.0479642947229629,"A"
"1383",39191.3430416025,-0.165893305850947,"A"
"1384",36080.2732873708,-0.196682513637759,"A"
"1385",33660.8424200676,-0.655918993571541,"A"
"1386",19623.1947978958,0.763052346770605,"A"
"1387",45959.604147356,-1.83060205028554,"A"
"1388",15994.4100072607,0.484611132496484,"A"
"1389",20176.7283957452,-0.382619140866216,"A"
"1390",20359.5742350444,0.983874919029017,"A"
"1391",27510.5476961471,0.22516680051162,"A"
"1392",26689.3833992071,-1.38770727129789,"A"
"1393",34156.7801893689,-0.0268506236611458,"A"
"1394",9768.68903962895,0.491682805987914,"A"
"1395",20160.0606436841,0.169352579674844,"A"
"1396",4011.70749682933,-0.533787457775153,"A"
"1397",46297.334425617,-0.334524755734488,"A"
"1398",48017.6400626078,0.716229454219068,"A"
"1399",42985.7732960954,-0.487059441490542,"A"
"1400",13573.7346136011,0.462363710272082,"A"
"1401",32375.4701530561,-1.54650897661112,"A"
"1402",4735.06189882755,-0.115818816311544,"A"
"1403",3894.24010645598,0.447507310912772,"A"
"1404",2194.76405763999,-0.248410359450992,"A"
"1405",18316.5110996924,1.67530365010291,"A"
"1406",7414.34873780236,0.182759791997847,"A"
"1407",27433.5072026588,-1.98898238296808,"A"
"1408",7826.9949532114,-1.44247594168675,"A"
"1409",26956.1803550459,-0.860314393314604,"A"
"1410",37746.9189465046,1.61159971469637,"A"
"1411",7166.92272108048,0.799500808009667,"A"
"1412",33863.3585139178,-0.487774385856605,"A"
"1413",46153.8756848313,1.05670402676277,"A"
"1414",41576.6598889604,2.08698921899698,"A"
"1415",26399.841660168,0.0594873746287295,"A"
"1416",36695.308086928,-0.409512004930394,"A"
"1417",39533.6657180451,0.493741671270186,"A"
"1418",28821.456769947,1.65924939191422,"A"
"1419",34283.2167982124,1.11315293367915,"A"
"1420",32755.3918585181,-0.290485207421299,"A"
"1421",37888.6973718181,0.185041922879116,"A"
"1422",29172.9731950909,-0.502049679240793,"A"
"1423",42207.8025061637,-1.19260942115349,"A"
"1424",33527.9303835705,1.85107101615562,"A"
"1425",37254.4409008697,-1.09517429238183,"A"
"1426",15485.3159561753,0.530820014498238,"A"
"1427",1074.67258349061,-0.745614556713546,"A"
"1428",31394.8360620998,-0.104145100740772,"A"
"1429",45037.9146495834,0.288553246639525,"A"
"1430",47574.1143338382,-1.73462182677955,"A"
"1431",37551.0381069034,0.681049074328608,"A"
"1432",33213.6161043309,1.13570631262164,"A"
"1433",1849.01098255068,-0.00803525026803244,"A"
"1434",10540.4876405373,-1.48010391826481,"A"
"1435",19103.1215596013,-0.96858709423685,"A"
"1436",13452.4306515232,-0.382485610597252,"A"
"1437",21136.0128247179,0.14500474787248,"A"
"1438",12292.8985627368,1.6318837487729,"A"
"1439",8510.47477917746,-1.38916613848504,"A"
"1440",11391.1287393421,-1.18196240568582,"A"
"1441",33413.2795105688,2.19461050352314,"A"
"1442",14754.0797363035,1.18489417556724,"A"
"1443",17554.7349150293,0.87859995476085,"A"
"1444",548.811512999237,-0.0706892399166094,"A"
"1445",38576.4616774395,0.190148727202639,"A"
"1446",5974.45961320773,0.459030414495153,"A"
"1447",30943.6803800054,-0.359422361446561,"A"
"1448",19011.1429314129,-0.255794243462883,"A"
"1449",42288.4490457363,0.795790289134113,"A"
"1450",17998.2620873488,-0.388367973341114,"A"
"1451",46421.5859188698,2.3700427618339,"A"
"1452",25117.8926904686,-0.983996278343263,"A"
"1453",2177.79451049864,-0.7409023985755,"A"
"1454",41423.774487339,0.666420981113548,"A"
"1455",32023.6285566352,0.0126853605621611,"A"
"1456",31986.9802799076,-0.244848147695793,"A"
"1457",21690.9108450636,-0.0749358670668737,"A"
"1458",43587.5557363033,-1.99440949364207,"A"
"1459",31561.2563630566,0.144585892015487,"A"
"1460",31698.7467347644,-0.788428904874016,"A"
"1461",30938.0464954302,-0.366481894322323,"A"
"1462",41687.8389078192,0.198315653093455,"A"
"1463",8904.72987666726,-0.0637782021092354,"A"
"1464",19884.4133527018,-1.28008178547535,"A"
"1465",4674.96734345332,0.380394434350896,"A"
"1466",34130.6827962399,-0.523162921867515,"A"
"1467",38503.7483065389,0.0977934406718956,"A"
"1468",35140.7488924451,-0.321981076761648,"A"
"1469",20337.0349365287,-1.35829211279762,"A"
"1470",38094.0656876191,-0.208937563798536,"A"
"1471",27738.7704583816,0.0247180071530756,"A"
"1472",31294.1591837443,0.200827247855913,"A"
"1473",45238.0304224789,-0.869630687626686,"A"
"1474",8716.24125866219,-0.549991822860494,"A"
"1475",4055.73615571484,0.363685722590729,"A"
"1476",26804.9046047963,0.0446543263856741,"A"
"1477",8159.30244280025,0.800373832958892,"A"
"1478",44253.8908100687,0.563791567425702,"A"
"1479",3072.39455869421,-2.38028350266443,"A"
"1480",30415.891087614,0.500363938018851,"A"
"1481",42241.3263004273,2.7014656749424,"A"
"1482",43840.3337611817,-0.481628769742438,"A"
"1483",41393.2640803978,-0.0250178290516993,"A"
"1484",15294.3153632805,1.80497217731394,"A"
"1485",48003.4722364508,-0.473259991984925,"A"
"1486",45285.5628100224,2.33153565762556,"A"
"1487",16513.95248482,-1.13417013552422,"A"
"1488",40550.2901761793,0.629958797783141,"A"
"1489",21861.7949518375,-1.86408937489828,"A"
"1490",43658.5893272422,1.69881457219995,"A"
"1491",42539.5003752783,-0.238433808193135,"A"
"1492",81.3605613075197,1.20609389582328,"A"
"1493",7487.88380296901,0.1732656966763,"A"
"1494",35237.5229704194,-0.129333870560728,"A"
"1495",23081.9184682332,0.378823727659271,"A"
"1496",48832.6109363697,-1.39385780004475,"A"
"1497",45492.166664917,-1.99642748187622,"A"
"1498",12244.4375650957,1.44496951234518,"A"
"1499",24796.9512478448,0.982641578114426,"A"
"1500",41896.9003483653,-0.939583063845861,"A"
"1501",17537.7221195959,-0.0852809239758875,"A"
"1502",35536.090133246,0.708150033115666,"A"
"1503",16914.6959437057,-0.878934586166207,"A"
"1504",11077.4302971549,-1.10520213023779,"A"
"1505",10554.7783547081,-0.208487195134209,"A"
"1506",14630.3966757841,1.33693329345311,"A"
"1507",35769.1895333119,2.29009965775851,"A"
"1508",18164.6453682333,-0.896132671184104,"A"
"1509",11253.7753069773,-0.211622842591994,"A"
"1510",17714.541440364,-1.55206610090256,"A"
"1511",31101.0644305497,1.98602071778204,"A"
"1512",43428.5049908794,0.0927359504801947,"A"
"1513",13413.3622050285,-2.18527567666118,"A"
"1514",22332.728235051,0.023756759119814,"A"
"1515",34620.1945678331,0.236045725605751,"A"
"1516",25055.5071048439,0.379375283556335,"A"
"1517",6779.96671292931,-0.492488028613199,"A"
"1518",36712.4989512376,0.677781831401045,"A"
"1519",24211.0801045783,-0.51906265230127,"A"
"1520",43194.1024027765,-1.15845220406218,"A"
"1521",31832.6698965393,1.42145300171022,"A"
"1522",8900.4940353334,-1.57836283890894,"A"
"1523",41598.5218016431,1.47361982212041,"A"
"1524",16672.032000497,-1.52968255551848,"A"
"1525",29387.7445510589,-0.380642222265675,"A"
"1526",641.717587132007,1.5059775827782,"A"
"1527",23664.2635660246,0.946076209264182,"A"
"1528",15790.4397347011,0.240828333243614,"A"
"1529",22585.6164819561,1.43453267145482,"A"
"1530",17950.50711371,2.26235175842456,"A"
"1531",16236.3356794231,-1.18745226434052,"A"
"1532",22347.0440483652,0.460406075879035,"A"
"1533",42320.8055086434,0.138326507217458,"A"
"1534",46011.0696847551,-0.089512725602495,"A"
"1535",16403.8160117343,-0.277696699235047,"A"
"1536",2489.85488433391,0.458036427057842,"A"
"1537",20032.8781851567,0.851927734168792,"A"
"1538",11095.5034615472,1.15862337484362,"A"
"1539",30169.7145914659,1.29834815490914,"A"
"1540",25252.2799302824,-0.219712189652603,"A"
"1541",36753.022717312,-2.30951507131185,"A"
"1542",9713.14286580309,0.109496088185876,"A"
"1543",48934.8188624717,0.545950198903709,"A"
"1544",47085.3719394654,-0.365291568660154,"A"
"1545",15882.7590639703,0.941768223331866,"A"
"1546",43238.6764441617,-0.00636738189745112,"A"
"1547",1512.41923449561,-1.53192815793516,"A"
"1548",38276.5826536343,0.108615009803171,"A"
"1549",8668.03984390572,-0.263281319247814,"A"
"1550",36727.0362912677,-1.4059712447582,"A"
"1551",23600.8184845559,0.0438095185887164,"A"
"1552",14941.5952386335,0.017798638751497,"A"
"1553",29893.720021937,1.21084327517735,"A"
"1554",45458.3579557948,-1.31602497484916,"A"
"1555",44274.3189516477,1.98294456105697,"A"
"1556",32692.0458348468,0.249434537416709,"A"
"1557",12322.9997232556,-0.0301782091437295,"A"
"1558",4112.68348107114,-1.23483801691705,"A"
"1559",21922.0091355965,0.0555008388224885,"A"
"1560",6348.47359033301,2.18504695277376,"A"
"1561",20662.4251208268,1.4307175109726,"A"
"1562",21231.9136131555,0.792200951374483,"A"
"1563",36611.6367280483,-0.456096569638074,"A"
"1564",2080.359228421,-0.89341805099674,"A"
"1565",30522.1608839929,1.03974583299147,"A"
"1566",2392.78022199869,-0.0277788868749833,"A"
"1567",44325.0454030931,0.556932213816712,"A"
"1568",17843.8805276528,0.476334744970598,"A"
"1569",19081.0137428343,-0.24031026941207,"A"
"1570",48600.9836546145,0.905702386238707,"A"
"1571",30463.5609849356,1.03760200638749,"A"
"1572",41559.1534576379,-0.376665767618304,"A"
"1573",47867.4029232934,-2.28285687424715,"A"
"1574",37622.6082677022,0.809447486409606,"A"
"1575",22302.0562436432,-1.06856074684357,"A"
"1576",21761.7503949441,-0.735227475010575,"A"
"1577",27126.1677378789,-1.14567059777892,"A"
"1578",41597.1111040562,-1.34031015763272,"A"
"1579",16825.6854638457,-1.12259883972333,"A"
"1580",5957.90694933385,-0.770151722779194,"A"
"1581",3706.22231857851,-1.24522184612822,"A"
"1582",31954.7911291011,-0.672957835902373,"A"
"1583",15364.7643513978,-0.519949160143098,"A"
"1584",35195.5820340663,-0.58740769656597,"A"
"1585",40919.017395936,0.047589624063686,"A"
"1586",19461.1086742952,-0.0060060309631418,"A"
"1587",28711.5535698831,-0.440171742278828,"A"
"1588",34601.389686577,-0.946856757261508,"A"
"1589",13356.4327610657,-0.042500942450911,"A"
"1590",37509.670027066,-1.1327301007855,"A"
"1591",37113.6092930101,0.820759328886472,"A"
"1592",37318.9363628626,1.04323032035779,"A"
"1593",12700.9857911617,-0.599930000741734,"A"
"1594",18048.796383664,0.0864152035400055,"A"
"1595",25802.6702445932,-2.32155478256785,"A"
"1596",25831.7872532643,1.74156125057548,"A"
"1597",38858.7335241027,0.201253266703653,"A"
"1598",40295.2514006756,0.663525416437453,"A"
"1599",25874.4986960664,-0.455848488933917,"A"
"1600",36950.9252719581,-1.46629253349029,"A"
"1601",40006.1658932827,1.35584652257075,"A"
"1602",390.20903641358,-2.02063073551024,"A"
"1603",41831.0609646142,1.64997862341661,"A"
"1604",14092.4367588013,1.10389824369433,"A"
"1605",38829.161436297,0.554853262968965,"A"
"1606",42474.6709642932,0.70749546310399,"A"
"1607",32167.2320598736,1.33169353001012,"A"
"1608",10307.3654114269,-0.557429399080304,"A"
"1609",8715.83668049425,0.71523007939161,"A"
"1610",41608.5939737968,0.16156839430761,"A"
"1611",7690.76615106314,-0.534258329004828,"A"
"1612",30830.1400276832,1.43730429805581,"A"
"1613",18415.3337148018,-0.301227018778254,"A"
"1614",6784.91656435654,-1.22027555527545,"A"
"1615",45868.3364093304,-0.436490568549376,"A"
"1616",2660.83981841803,0.330250560939024,"A"
"1617",32450.5038326606,-1.3738880920381,"A"
"1618",11283.5439387709,0.70455503113045,"A"
"1619",8601.91800165921,1.95787340092168,"A"
"1620",35782.7923959121,-0.927616286929634,"A"
"1621",44606.2118629925,-0.425614443284403,"A"
"1622",185.855326708406,1.17202293989106,"A"
"1623",18243.7559589744,0.505836798379505,"A"
"1624",21298.7436563708,-2.81037026183518,"A"
"1625",14505.8336784132,0.201519515651019,"A"
"1626",36606.9614770822,0.0593310481278843,"A"
"1627",14646.0324525833,0.754201757070446,"A"
"1628",38471.3571635075,0.812324849235336,"A"
"1629",2076.21114095673,-0.0901746128785501,"A"
"1630",27395.6005112268,0.720907264901001,"A"
"1631",17943.9509287477,-2.3978064118722,"A"
"1632",12334.8948545754,-0.550270738903668,"A"
"1633",21249.9429588206,-0.901701412863206,"A"
"1634",19723.4896360897,-0.0754083746523967,"A"
"1635",9603.53347472847,0.813177819070337,"A"
"1636",28294.7995699942,-2.27566840975047,"A"
"1637",45427.1722119302,-0.272422693206557,"A"
"1638",36949.3278558366,0.516232079894943,"A"
"1639",38505.0665121526,1.59481434831259,"A"
"1640",490.135292056948,1.30384595292648,"A"
"1641",17149.4392096065,1.73005850822758,"A"
"1642",1076.2745863758,2.36139884575884,"A"
"1643",49180.1022784784,-1.48768074100475,"A"
"1644",30960.4538138956,-0.569702485295749,"A"
"1645",45063.959993422,1.14722443082297,"A"
"1646",13133.6239282973,0.500882788848745,"A"
"1647",33526.945405174,-1.48524798765864,"A"
"1648",25392.2749077901,1.33017360686962,"A"
"1649",26115.5158863403,-0.85781285193149,"A"
"1650",24827.544472646,-0.148194791839522,"A"
"1651",15355.0736606121,-0.690841154075815,"A"
"1652",26757.9494626261,2.195306279918,"A"
"1653",28160.5688040145,-0.206315028277134,"A"
"1654",26448.1371385045,-0.59314682278149,"A"
"1655",23064.7732852958,0.438623757602024,"A"
"1656",38505.7125822641,0.946268869958541,"A"
"1657",37840.3418464586,-0.277792372383407,"A"
"1658",13823.89748469,-0.805130223927643,"A"
"1659",46194.7400704958,0.394235408612242,"A"
"1660",13618.6964227818,-2.09285570234674,"A"
"1661",47399.6383021586,-0.83936708193155,"A"
"1662",992.676848545671,-0.079846861803782,"A"
"1663",31338.6589405127,0.515992087396109,"A"
"1664",34745.1900481246,0.349578174455844,"A"
"1665",11811.0782350414,-0.102578635982826,"A"
"1666",20376.6170423478,0.399583165923707,"A"
"1667",29108.5447533987,0.447841212305456,"A"
"1668",46947.1973716281,0.168160990285626,"A"
"1669",34045.7522892393,1.06915945076551,"A"
"1670",38202.176138293,1.45263256989,"A"
"1671",24749.9348362908,-0.571412659457838,"A"
"1672",35945.3593031503,-2.17120771708634,"A"
"1673",22200.0338253565,0.967236812955701,"A"
"1674",30906.3583961688,1.60369245606217,"A"
"1675",1312.07368103787,-1.67246504045495,"A"
"1676",27662.5304948539,0.14483357263333,"A"
"1677",23196.4132632129,1.20536064519098,"A"
"1678",33750.7207295857,0.850379755522072,"A"
"1679",24292.7993531339,-1.04278099029738,"A"
"1680",21622.7796743624,-0.949620875612673,"A"
"1681",13902.1057751961,-0.488694755424058,"A"
"1682",574.50863532722,-1.22146956579744,"A"
"1683",29488.0588888191,-0.264214149010066,"A"
"1684",31639.6489623003,-0.104463904342092,"A"
"1685",36140.0403198786,1.17661477376077,"A"
"1686",4642.83998589963,1.29950483743642,"A"
"1687",5733.80021378398,0.286724146105297,"A"
"1688",12640.67243319,1.25139378255421,"A"
"1689",34099.1836157627,-1.26682092603562,"A"
"1690",10099.611338228,0.0495676917398036,"A"
"1691",26660.5298384093,0.824677945079609,"A"
"1692",8497.71449575201,-0.539864852535459,"A"
"1693",19857.1953573264,-0.0230308373497144,"A"
"1694",38780.5843842216,0.669038750297633,"A"
"1695",26000.9121499024,-0.805785272226984,"A"
"1696",30484.3680583872,-0.50413333113384,"A"
"1697",48393.0102782324,-1.20714506679739,"A"
"1698",29432.1385910735,-1.74197436789961,"A"
"1699",4772.48933166265,0.135396796357224,"A"
"1700",10940.5517345294,1.69105493516913,"A"
"1701",35636.482713744,0.729741346731617,"A"
"1702",4829.19750502333,1.69496360395198,"A"
"1703",25990.1537559927,0.0963789408887142,"A"
"1704",31583.1692889333,-1.27830752198133,"A"
"1705",28112.0015541092,0.866292142133414,"A"
"1706",42295.5053974874,0.564864762390429,"A"
"1707",20507.3623685166,0.644284178553512,"A"
"1708",18365.99544622,0.518017388598339,"A"
"1709",21650.2038179897,-0.554279594194286,"A"
"1710",26623.9238670096,-0.724557102944207,"A"
"1711",28055.5768171325,0.171265285463262,"A"
"1712",16036.4379989915,-1.19969550561492,"A"
"1713",19340.5485595576,0.315218858940104,"A"
"1714",18028.9408424869,0.567352263702364,"A"
"1715",36762.903444469,0.707109141393687,"A"
"1716",31936.2157722935,2.11879235236886,"A"
"1717",38082.953391131,-2.29171475755514,"A"
"1718",4416.14798037335,1.53558477845156,"A"
"1719",7251.82082969695,-0.758593599603869,"A"
"1720",27842.069696635,-0.380547173172436,"A"
"1721",5876.03453313932,-1.447633906892,"A"
"1722",19796.6340230778,0.18452955999263,"A"
"1723",33826.1230615899,-0.191021769838426,"A"
"1724",33193.978772033,-0.131394960573175,"A"
"1725",47437.2418248095,0.264130475872756,"A"
"1726",7510.19914168864,0.348137154944629,"A"
"1727",5242.74931522086,-0.0366575207369931,"A"
"1728",4670.96228385344,1.36222295984887,"A"
"1729",25708.634883631,-0.0688999608704951,"A"
"1730",48253.0417852104,1.12957580500327,"A"
"1731",4199.93657851592,-0.544110026379276,"A"
"1732",35264.6900340915,0.648287806844245,"A"
"1733",19369.7254057042,0.663632859979954,"A"
"1734",3666.06330499053,0.747824540350576,"A"
"1735",29770.4746248201,2.20240445071907,"A"
"1736",11091.6105564684,0.0599632154819596,"A"
"1737",6622.61553807184,0.578475008453965,"A"
"1738",12137.8756710328,-1.03670734279632,"A"
"1739",1944.00954060256,0.135709321771318,"A"
"1740",43875.6328541785,0.814125742993493,"A"
"1741",12625.6065675989,-0.881269286787844,"A"
"1742",6757.65137420967,0.538913210055697,"A"
"1743",37475.9115395136,-0.0618071473968269,"A"
"1744",9198.5895880498,0.96781047852647,"A"
"1745",22219.296451658,-0.00115717389842289,"A"
"1746",25057.5374579057,1.30652106036837,"A"
"1747",16474.9001152813,-2.28136391271169,"A"
"1748",14246.2602932937,0.0380891565888675,"A"
"1749",809.043599292636,0.796397528568669,"A"
"1750",40891.7382010259,-0.0428435876390011,"A"
"1751",34239.3345898017,-0.255243249756417,"A"
"1752",6696.04711001739,-0.473830445960497,"A"
"1753",49315.9617646597,-0.479771241278855,"A"
"1754",20597.7667588741,0.147255159159784,"A"
"1755",44448.2386577874,0.193751880285026,"A"
"1756",37297.4534984678,0.252020058118721,"A"
"1757",30431.9782066159,-0.302932998029008,"A"
"1758",47853.7057409994,-1.64962672488568,"A"
"1759",21463.8668810949,-1.61158213194007,"A"
"1760",18315.9489999525,-0.857506949571675,"A"
"1761",4485.65487749875,1.85256369134008,"A"
"1762",27556.1993476003,-1.01311462847123,"A"
"1763",42446.6973985545,0.825015162945755,"A"
"1764",49032.3100471869,0.579761992300476,"A"
"1765",11790.6328989193,0.347372354935895,"A"
"1766",36945.4734027386,0.31875404095603,"A"
"1767",15718.9468853176,-0.200095768707336,"A"
"1768",39280.839136336,-1.86528250886799,"A"
"1769",18008.147587534,0.493947487776844,"A"
"1770",24675.5622676574,-0.216572646210465,"A"
"1771",40155.5263902992,1.60687830745785,"A"
"1772",19792.2864696011,-0.304819936344718,"A"
"1773",20503.4219659865,0.165046704473316,"A"
"1774",39960.9638378024,-0.957921911122518,"A"
"1775",34653.7371049635,-0.451502686140556,"A"
"1776",12353.7900741212,-0.922866774183154,"A"
"1777",28919.1020419821,0.945362474306164,"A"
"1778",44485.3496504948,-0.768584451324169,"A"
"1779",17137.0427124202,0.259449036632121,"A"
"1780",29657.0409089327,-0.25029170263832,"A"
"1781",39181.6841671243,-0.657961684591304,"A"
"1782",19502.6790606789,-0.46968554020949,"A"
"1783",18504.3264878914,0.455231811823688,"A"
"1784",3482.5433511287,0.729978583204877,"A"
"1785",8739.19173609465,-0.949449218408721,"A"
"1786",48910.6631488539,-1.19554183058889,"A"
"1787",12232.2700801305,0.483606113772921,"A"
"1788",6793.48995909095,0.4112335907612,"A"
"1789",17129.4622239657,1.40089299835481,"A"
"1790",23812.9723002203,0.119915988154903,"A"
"1791",28945.6585654989,-1.5921992652148,"A"
"1792",17229.1863942519,-2.20730013361008,"A"
"1793",40845.8061981946,0.139471071772423,"A"
"1794",12771.1973502301,0.676705222065818,"A"
"1795",43272.8019892238,-1.46620391595458,"A"
"1796",9285.62105400488,-1.64228068675831,"A"
"1797",1259.35811083764,-1.4249491798602,"A"
"1798",35157.8789530322,-0.591094316134162,"A"
"1799",20442.3474031501,-1.60530667888229,"A"
"1800",16998.2217135839,-0.0583311994304258,"A"
"1801",3254.35256818309,1.89968360796463,"A"
"1802",27013.8779305853,-0.969511597387724,"A"
"1803",4268.6935281381,-0.251368758051975,"A"
"1804",2099.840703886,0.311294794181874,"A"
"1805",34457.1546767838,-1.25063843640872,"A"
"1806",594.853807706386,-1.52162552156267,"A"
"1807",25996.3562246412,2.11055828678977,"A"
"1808",29445.0685498305,0.626312626235629,"A"
"1809",28989.9674244225,0.72433835466864,"A"
"1810",44669.2296885885,-0.854996726231199,"A"
"1811",11929.5992190018,0.587402971649208,"A"
"1812",46139.458345715,1.38037457701592,"A"
"1813",34600.1649391837,-0.309380107835716,"A"
"1814",10671.1185653694,-0.841256211221677,"A"
"1815",18093.67131209,1.57728308219074,"A"
"1816",10369.9201950803,-0.333617989550353,"A"
"1817",40783.5411489941,0.0562082227653737,"A"
"1818",17117.4230985343,-1.47748887791819,"A"
"1819",29606.5345988609,-0.602339885469257,"A"
"1820",46867.9096200503,-0.296941447882069,"A"
"1821",35283.104784321,-0.887377611363814,"A"
"1822",46425.3762038425,0.0845630428172436,"A"
"1823",26982.6011382975,-1.11843406942359,"A"
"1824",20958.0511669628,-0.81947860526868,"A"
"1825",39976.6197195277,-0.946725751203834,"A"
"1826",12914.3936093897,-0.436612068900475,"A"
"1827",26537.2151858173,-0.219721760540794,"A"
"1828",2942.37765483558,-1.16023962284037,"A"
"1829",44265.7769308425,2.07977517235241,"A"
"1830",36165.6965920702,-0.203156491200148,"A"
"1831",35038.6562291533,0.104201524823348,"A"
"1832",26489.5112253726,1.35455749301306,"A"
"1833",47326.9525100477,-0.146407927837212,"A"
"1834",31054.9659538083,-0.278748310996516,"A"
"1835",9565.62827341259,0.897995075962244,"A"
"1836",21046.8432516791,-1.68466030486257,"A"
"1837",28510.4373120703,0.215308354827138,"A"
"1838",29019.4048080593,-0.274173745893201,"A"
"1839",4406.43331967294,-0.513062833771341,"A"
"1840",472.539372276515,0.869816358504174,"A"
"1841",38923.9817042835,-0.517947395877062,"A"
"1842",18890.3121394105,-1.42531320248649,"A"
"1843",38655.5196833797,1.16978286663381,"A"
"1844",40690.2989372611,0.0554090634814532,"A"
"1845",48280.2037615329,1.67489131312271,"A"
"1846",40107.3970133439,1.1289124949175,"A"
"1847",25488.3235669695,-0.800644423311992,"A"
"1848",11194.1003240645,-0.557594575450223,"A"
"1849",31231.9476041012,0.509003095269885,"A"
"1850",31290.3242302127,-0.423899570211106,"A"
"1851",29549.0160235204,0.808704366638835,"A"
"1852",38780.8200903237,-1.05438271586478,"A"
"1853",31829.3069023639,0.673097209204299,"A"
"1854",31877.6427651756,-0.664133534134891,"A"
"1855",48899.8600514606,0.744339701730789,"A"
"1856",17539.6522739902,0.475954209004075,"A"
"1857",42550.4824030213,-0.501586676750006,"A"
"1858",29481.0328283347,0.725960496311551,"A"
"1859",9039.90367660299,-1.3136045543966,"A"
"1860",46802.5401351042,0.249881959747533,"A"
"1861",35632.7108805999,-1.35032867571505,"A"
"1862",43107.8975321725,1.06098928762277,"A"
"1863",48316.2268646993,2.06323321788543,"A"
"1864",25709.5866487361,-1.33298797387833,"A"
"1865",14721.0055729374,0.541430221762592,"A"
"1866",26671.2742275558,-1.07136746463036,"A"
"1867",47710.5427649803,-1.19037414698557,"A"
"1868",45742.5039145164,0.596334782599096,"A"
"1869",3097.44128026068,0.714085798110655,"A"
"1870",4379.58093825728,-2.86937477884443,"A"
"1871",6172.65779292211,0.534675604423488,"A"
"1872",46664.0941915102,1.76179637502117,"A"
"1873",25148.8724839874,-2.09094951435046,"A"
"1874",5802.20253905281,-0.447629095015651,"A"
"1875",12246.1942140944,-1.11984857823081,"A"
"1876",26756.3700675964,1.20038581873106,"A"
"1877",16206.1728071421,-0.515008197055905,"A"
"1878",9926.3301002793,3.08454650947714,"A"
"1879",42579.7908799723,-0.319433876910335,"A"
"1880",32899.7282893397,1.03254755741063,"A"
"1881",4719.11448985338,0.564395037824865,"A"
"1882",46202.3780681193,-0.861592197282475,"A"
"1883",25682.5726595707,0.301963334200511,"A"
"1884",15705.4892391898,0.580299298870375,"A"
"1885",45171.3512768038,-0.477950851551001,"A"
"1886",49419.4661965594,1.97263411257289,"A"
"1887",25128.6611193791,-0.727280560695738,"A"
"1888",32803.4726786427,-0.285318893720119,"A"
"1889",27960.7338481583,0.29650401156201,"A"
"1890",41605.7640686631,-0.718519405952824,"A"
"1891",1776.05389617383,1.04328894915111,"A"
"1892",42110.5453278869,-0.319726629310207,"A"
"1893",1100.6394866854,-0.194925012971926,"A"
"1894",5034.08819204196,-1.20636371156019,"A"
"1895",38595.9388804622,0.125595853329668,"A"
"1896",21667.2210255638,1.33126287428324,"A"
"1897",8732.11869038641,-0.894963924993216,"A"
"1898",5602.74136951193,-1.53301684425877,"A"
"1899",5859.65868085623,-1.13958154085501,"A"
"1900",25469.3097784184,1.06914584867867,"A"
"1901",49505.7126274332,1.11600149539298,"A"
"1902",5771.33724000305,0.643085024294063,"A"
"1903",7872.17483157292,0.30219778636932,"A"
"1904",42707.8075124882,-1.51041172880252,"A"
"1905",27342.8536602296,-0.88907656833004,"A"
"1906",12088.0455942824,-0.896949522977171,"A"
"1907",42442.6205107011,0.823764311467131,"A"
"1908",30925.1626254991,0.440527071359888,"A"
"1909",35231.5461728722,-1.15953345541884,"A"
"1910",48743.3973932639,-0.980153037298264,"A"
"1911",12935.231346637,0.409521492617095,"A"
"1912",32757.7767893672,0.694407392485725,"A"
